,image_url,price,product_name,product_url,review_count,source_product_id,star_rating
0,https://m.media-amazon.com/images/I/61ViOMIUhmL._AC_UL436_.jpg,$219.99,"Lenovo Chromebook S330 Laptop, 14-Inch FHD (1920 x 1080) Display, MediaTek MT8173C Processor, 4GB LPDDR3, 64GB eMMC, Chrome OS, 81JW0000US, Business Black",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_mobile_sr_pg1_1?ie=UTF8&adId=A00572632WPM381N34O0&url=%2FLenovo-Chromebook-MediaTek-Processor-81JW0000US%2Fdp%2FB07GLV1VC7%2Fref%3Dsr_1_1_sspa%3Fkeywords%3Dlaptop%26qid%3D1558934941%26s%3Dwireless%26sr%3D1-1-spons%26psc%3D1&qualifier=1558934940&id=3868152406182478&widgetName=sp_atf,                                        36                                ,B07GLV1VC7,3.9 out of 5 stars
1,https://m.media-amazon.com/images/I/71S3Rnugf7L._AC_UL436_.jpg,$218.00,"ASUS Chromebook C202SA-YS02 11.6"" Ruggedized and Water Resistant Design with 180 Degree (Intel Celeron 4 GB, 16GB eMMC, Dark Blue, Silver)",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_mobile_sr_pg1_2?ie=UTF8&adId=A0807515DWN3AYJCW9FE&url=%2FChromebook-C202SA-YS02-Ruggedized-Resistant-Celeron%2Fdp%2FB01DBGVB7K%2Fref%3Dsr_1_2_sspa%3Fkeywords%3Dlaptop%26qid%3D1558934941%26s%3Dwireless%26sr%3D1-2-spons%26psc%3D1&qualifier=1558934940&id=3868152406182478&widgetName=sp_atf,                                        1583                                ,B01DBGVB7K,4.0 out of 5 stars
2,https://m.media-amazon.com/images/I/71OQVVl+MOL._AC_UL320_.jpg,$161.00,"Samsung Electronics XE500C13 Chromebook 3 2GB RAM 16GB SSD Laptop, 11.6""",https://www.amazon.com/Samsung-Electronics-XE500C13-Chromebook-Laptop/dp/B0778F81ZG/ref=sxin_2_ac_d_pm?keywords=laptop&pd_rd_i=B0778F81ZG&pd_rd_r=879fa357-38f9-4429-8079-dce8bd7ed53a&pd_rd_w=sTER8&pd_rd_wg=Vd6H9&pf_rd_p=5cc8abfe-8f78-4f34-b19f-d09d6ea0dca4&pf_rd_r=Q0HCDSVMT85248K7A8VD&qid=1558934941&s=wireless,                                        128                                ,,4.0 out of 5 stars
3,https://m.media-amazon.com/images/I/71OYojcRHaL._AC_UL320_.jpg,$249.99,"Acer Aspire 1 A114-32-C1YA, 14"" Full HD, Intel Celeron N4000, 4GB DDR4, 64GB eMMC, Office 365 Personal, Windows 10 Home in S mode",https://www.amazon.com/Acer-A114-32-C1YA-Celeron-Personal-Windows/dp/B07D97S1CR/ref=sxin_3_ac_d_rm?keywords=laptop&pd_rd_i=B07D97S1CR&pd_rd_r=879fa357-38f9-4429-8079-dce8bd7ed53a&pd_rd_w=rJ212&pd_rd_wg=Vd6H9&pf_rd_p=b3dd82c1-af3b-4cc4-a37f-5ce666fd2ce2&pf_rd_r=Q0HCDSVMT85248K7A8VD&qid=1558934941&s=wireless,                                        198                                ,,3.7 out of 5 stars
4,https://m.media-amazon.com/images/I/51KRyfZ8McL._AC_UL436_.jpg,$423.80,"Samsung Galaxy S8+ 64GB Unlocked Phone - 6.2"" Screen - International Version (Coral Blue)",https://www.amazon.com/Samsung-Galaxy-64GB-Unlocked-Phone/dp/B06Y15D6RP/ref=sr_1_3?keywords=laptop&qid=1558934941&s=wireless&sr=1-3,                                        65                                ,B06Y15D6RP,4.0 out of 5 stars
5,https://m.media-amazon.com/images/I/71dd-elhT7L._AC_UL436_.jpg,,Samsung Galaxy S9 Plus (SM-G9650/DS) 6GB / 128GB 6.2-inches LTE Dual SIM Factory Unlocked - International Stock No Warranty (Midnight Black),https://www.amazon.com/Samsung-SM-G9650-DS-6-2-inches-Unlocked/dp/B079ZD7TM6/ref=sr_1_4?keywords=laptop&qid=1558934941&s=wireless&sr=1-4,                                        13                                ,B079ZD7TM6,3.9 out of 5 stars
6,https://m.media-amazon.com/images/I/51UOIhWLEPL._AC_UL436_.jpg,$419.48,"Apple iPhone 7 Plus, GSM Unlocked, 256GB - Black (Refurbished)",https://www.amazon.com/Apple-iPhone-Plus-Unlocked-256GB/dp/B01NA01N1L/ref=sr_1_5?keywords=laptop&qid=1558934941&s=wireless&sr=1-5,                                        664                                ,B01NA01N1L,3.9 out of 5 stars
7,https://m.media-amazon.com/images/I/71SzDBdKVxL._AC_UL436_.jpg,$282.00,"Apple iPhone 7, GSM Unlocked, 256GB - Black (Renewed)",https://www.amazon.com/Apple-iPhone-GSM-Unlocked-256GB/dp/B01MSEPCPY/ref=sr_1_6?keywords=laptop&qid=1558934941&s=wireless&sr=1-6,                                        1018                                ,B01MSEPCPY,3.4 out of 5 stars
8,https://m.media-amazon.com/images/I/51Do+oimJqL._AC_UL436_.jpg,$48.50,Router Hotspot 4G LTE 850/1800 / 2300 MHZ WD670 Unlocked GSM Up to 31 WiFi Users (4G at&T Cricket H2O USA Latin Caribbean Europe),https://www.amazon.com/Hotspot-WD670-Unlocked-Cricket-Caribbean/dp/B07JPGDV2L/ref=sr_1_7?keywords=laptop&qid=1558934941&s=wireless&sr=1-7,                                        18                                ,B07JPGDV2L,3.5 out of 5 stars
9,https://m.media-amazon.com/images/I/71sXcEUxlqL._AC_UL436_.jpg,$79.00,Router Hotspot Alcatel 4G LTE GLOBAL Link Zone Factory Unlocked GSM Up to 15 Wifi Users USA Latin Caribbean Europe MW41NF MW41NF-2AOFUS1,https://www.amazon.com/Alcatel-Unlocked-Caribbean-MW41NF-MW41NF-2AOFUS1/dp/B07791Y58K/ref=sr_1_8?keywords=laptop&qid=1558934941&s=wireless&sr=1-8,                                        27                                ,B07791Y58K,3.2 out of 5 stars
10,https://m.media-amazon.com/images/I/81guYWPldtL._AC_UL436_.jpg,$209.99,"BlackBerry Classic, Black 16GB (Verizon Wireless)",https://www.amazon.com/BlackBerry-Classic-Black-Verizon-Wireless/dp/B00TRB8DES/ref=sr_1_9?keywords=laptop&qid=1558934941&s=wireless&sr=1-9,                                        75                                ,B00TRB8DES,3.3 out of 5 stars
11,https://m.media-amazon.com/images/I/71nrzaPs9cL._AC_UL436_.jpg,$94.99,Samsung Galaxy S5 G900v 16GB Verizon Wireless CDMA Smartphone - Copper Gold (Renewed),https://www.amazon.com/Samsung-Galaxy-Verizon-Wireless-Smartphone/dp/B01MA298XG/ref=sr_1_10?keywords=laptop&qid=1558934941&s=wireless&sr=1-10,,B01MA298XG,
12,https://m.media-amazon.com/images/I/31NjJF6V3mL._AC_UL436_.jpg,,"Verizon MiFi USB730L U730L 4G LTE Global USB Modem Black,Verizon (Newest Edition)",https://www.amazon.com/Verizon-USB730L-U730L-Global-Newest/dp/B0793318VJ/ref=sr_1_11?keywords=laptop&qid=1558934941&s=wireless&sr=1-11,                                        5                                ,B0793318VJ,3.5 out of 5 stars
13,https://m.media-amazon.com/images/I/41Xo+hS2k5L._AC_UL436_.jpg,$182.95,Motorla Moto Z Play XT1635 32GB (Verizon+GSM Unlocked) Black - (Renewed),https://www.amazon.com/Motorla-XT1635-Verizon-Unlocked-Black/dp/B06XD2NLFS/ref=sr_1_12?keywords=laptop&qid=1558934941&s=wireless&sr=1-12,                                        22                                ,B06XD2NLFS,3.1 out of 5 stars
14,https://m.media-amazon.com/images/I/71QHUuh-ctL._AC_UL436_.jpg,$229.00,ASUS ZenFone Max Plus ZB570TL-MT67-3G32G-BL - 5.7” 1920x1080-3GB RAM - 32GB storage - LTE Unlocked Dual SIM Cell Phone - US Warranty - Silver,https://www.amazon.com/ASUS-ZenFone-Plus-ZB570TL-MT67-3G32G-BL-1920x1080-3GB/dp/B079142R7Y/ref=sr_1_13?keywords=laptop&qid=1558934941&s=wireless&sr=1-13,                                        145                                ,B079142R7Y,3.4 out of 5 stars
15,https://m.media-amazon.com/images/I/41ToY0t5HkL._AC_UL436_.jpg,$119.99,KTA Mobile NuLoop Starline,https://www.amazon.com/KTA-Mobile-NuLoop-Starline/dp/B06XWVLWB1/ref=sr_1_14?keywords=laptop&qid=1558934941&s=wireless&sr=1-14,                                        18                                ,B06XWVLWB1,4.1 out of 5 stars
16,https://m.media-amazon.com/images/I/818mkn+SPLL._AC_UL436_.jpg,$272.29,"Acer Chromebook R 11 Convertible, 11.6-Inch HD Touch, Intel Celeron N3150, 4GB DDR3L, 32GB, Chrome, CB5-132T-C1LK",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_mobile_sr_pg1_1?ie=UTF8&adId=A08075713R1YK3WJ36LPE&url=%2FAcer-Chromebook-Convertible-11-6-Inch-CB5-132T-C1LK%2Fdp%2FB01J42JPJG%2Fref%3Dsr_1_15_sspa%3Fkeywords%3Dlaptop%26qid%3D1558934941%26s%3Dwireless%26sr%3D1-15-spons%26psc%3D1&qualifier=1558934940&id=3868152406182478&widgetName=sp_mtf,                                        1043                                ,B01J42JPJG,4.0 out of 5 stars
17,https://m.media-amazon.com/images/I/61UFN2ttPVL._AC_UL436_.jpg,$249.99,"Lenovo Chromebook C330 2-in-1 Convertible Laptop, 11.6-Inch HD (1366 x 768) IPS Display, MediaTek MT8173C Processor, 4GB LPDDR3, 64 GB eMMC, Chrome OS, 81HY0000US, Blizzard White",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_mobile_sr_pg1_2?ie=UTF8&adId=A101563332DUO5LH4FSGY&url=%2FLenovo-Chromebook-Convertible-11-6-Inch-81HY0000US%2Fdp%2FB07GM2J11Q%2Fref%3Dsr_1_16_sspa%3Fkeywords%3Dlaptop%26qid%3D1558934941%26s%3Dwireless%26sr%3D1-16-spons%26psc%3D1&qualifier=1558934940&id=3868152406182478&widgetName=sp_mtf,                                        329                                ,B07GM2J11Q,4.3 out of 5 stars
18,https://m.media-amazon.com/images/I/81B4bgKaZ3L._AC_UL436_.jpg,$199.00,"Samsung Galaxy S5, Copper Gold 16GB (AT&T)",https://www.amazon.com/Samsung-Galaxy-S5-Copper-Gold/dp/B00KEBZ7LW/ref=sr_1_17?keywords=laptop&qid=1558934941&s=wireless&sr=1-17,                                        4958                                ,B00KEBZ7LW,3.7 out of 5 stars
19,https://m.media-amazon.com/images/I/61StoSuceGL._AC_UL436_.jpg,$285.99,Samsung Galaxy Note 5 SM-N920T 32GB T-Mobile GSM Unlocked - Sapphire Black,https://www.amazon.com/Samsung-Galaxy-Note-SM-N920T-T-Mobile/dp/B0777V5BRJ/ref=sr_1_18?keywords=laptop&qid=1558934941&s=wireless&sr=1-18,                                        21                                ,B0777V5BRJ,3.2 out of 5 stars
20,https://m.media-amazon.com/images/I/71+5Rn9N2zL._AC_UL436_.jpg,$99.99,"YUNTAB 8 inch Android Unlocked 4G Smartphone/Tablet, Support Dual SIM Cards, 2GB+16GB, Quad-core Processor, IPS Touch Screen, with Dual Camera,WiFi (White)",https://www.amazon.com/Yuntab-H8-Quad-core-Touchscreen-Cellphone/dp/B07219X7PL/ref=sr_1_19?keywords=laptop&qid=1558934941&s=wireless&sr=1-19,                                        82                                ,B07219X7PL,2.9 out of 5 stars
21,https://m.media-amazon.com/images/I/81ew+XENrOL._AC_UL436_.jpg,$149.99,"LG Stylo 2 Plus K550 4G LTE 16GB Stylus & Fingerprint Smartphone 5.7"" GSM Unlocked",https://www.amazon.com/Stylo-Stylus-Fingerprint-Smartphone-Unlocked/dp/B01I8BNR8Y/ref=sr_1_20?keywords=laptop&qid=1558934941&s=wireless&sr=1-20,                                        28                                ,B01I8BNR8Y,3.1 out of 5 stars
22,https://m.media-amazon.com/images/I/41294T68YJL._AC_UL436_.jpg,,"Motorola RAZR V3 2G Unlocked Phone with Camera, and Video Player -This phone will not work for AT&T or Any AT&T sub-carriers.",https://www.amazon.com/Motorola-RAZR-V3-Unlocked-sub-carriers/dp/B0016JDBYG/ref=sr_1_21?keywords=laptop&qid=1558934941&s=wireless&sr=1-21,                                        539                                ,B0016JDBYG,2.8 out of 5 stars
23,https://m.media-amazon.com/images/I/91C5Wa1-KOL._AC_UL436_.jpg,$125.99,"Samsung Galaxy S4 SGH-i337 4G Cell Phone, 16GB, Red, AT&T",https://www.amazon.com/Samsung-Galaxy-SGH-i337-Cell-Phone/dp/B00E1TF21I/ref=sr_1_22?keywords=laptop&qid=1558934941&s=wireless&sr=1-22,                                        98                                ,B00E1TF21I,3.7 out of 5 stars
24,https://m.media-amazon.com/images/I/31dSW2mxaTL._AC_UL436_.jpg,$275.00,"Samsung GALAXY Note 5, 32GB Gold Platinum (AT&T) - Unlocked",https://www.amazon.com/Samsung-GALAXY-Note-32GB-Platinum/dp/B01IZA3JZY/ref=sr_1_23?keywords=laptop&qid=1558934941&s=wireless&sr=1-23,                                        23                                ,B01IZA3JZY,2.7 out of 5 stars
25,https://m.media-amazon.com/images/I/81GKj3lRFZL._AC_UL436_.jpg,$129.94,TracFone LG Fiesta 2 4G LTE Prepaid Smartphone with Amazon Exclusive Free $40 Airtime Bundle,https://www.amazon.com/TracFone-Prepaid-Smartphone-Exclusive-Airtime/dp/B077Y2YPDJ/ref=sr_1_24?keywords=laptop&qid=1558934941&s=wireless&sr=1-24,                                        86                                ,B077Y2YPDJ,4.3 out of 5 stars
26,https://m.media-amazon.com/images/I/419fTnCiEEL._AC_UL436_.jpg,$95.00,Nokia Lumia 635 AT&T (Black),https://www.amazon.com/Nokia-Lumia-635-AT-black/dp/B00LBFFSNM/ref=sr_1_25?keywords=laptop&qid=1558934941&s=wireless&sr=1-25,                                        2508                                ,B00LBFFSNM,4.1 out of 5 stars
27,https://m.media-amazon.com/images/I/61+4bmBAncL._AC_UL436_.jpg,$99.99,Samsung Galaxy S5 5.1in G900V 16GB Verizon Cell Phone Android (Renewed) (Blue),https://www.amazon.com/Samsung-Verizon-Android-Certified-Refurbished/dp/B0742LXQYM/ref=sr_1_26?keywords=laptop&qid=1558934941&s=wireless&sr=1-26,                                        18                                ,B0742LXQYM,3.1 out of 5 stars
28,https://m.media-amazon.com/images/I/41q47tbXr1L._AC_UL436_.jpg,,AT&T Z221 Prepaid GoPhone (AT&T),https://www.amazon.com/AT-Z221-Prepaid-GoPhone/dp/B005KME38I/ref=sr_1_27?keywords=laptop&qid=1558934941&s=wireless&sr=1-27,                                        179                                ,B005KME38I,3.5 out of 5 stars
29,https://m.media-amazon.com/images/I/81icpyTBZAL._AC_UL436_.jpg,$99.99,Samsung Galaxy S5 G900v 16GB Verizon Wireless CDMA No-Contract Smartphone - Electric Blue (Renewed),https://www.amazon.com/Samsung-G900v-Wireless-No-Contract-Smartphone/dp/B073HNGG19/ref=sr_1_28?keywords=laptop&qid=1558934941&s=wireless&sr=1-28,                                        2413                                ,B073HNGG19,3.4 out of 5 stars
30,https://m.media-amazon.com/images/I/61jZLDYJ06L._AC_UL436_.jpg,$154.97,"Fusion5 11.6"" Full HD Laptop Computer - Windows 10, C60B Model, Intel Quad-Core, Ultra Slim, Bluetooth, Light-Weighted Windows Laptop",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_mobile_sr_pg1_1?ie=UTF8&adId=A09631456TD2GMO6V2RY&url=%2FFusion5-11-6-Full-Laptop-Computer%2Fdp%2FB07HB744Y1%2Fref%3Dsr_1_29_sspa%3Fkeywords%3Dlaptop%26qid%3D1558934941%26s%3Dwireless%26sr%3D1-29-spons%26psc%3D1&qualifier=1558934940&id=3868152406182478&widgetName=sp_btf,                                        112                                ,B07HB744Y1,4.0 out of 5 stars
31,https://m.media-amazon.com/images/I/81ZLyZZzJ1L._AC_UL436_.jpg,$439.99,"ASUS C302CA-DHM4 Chromebook Flip 12.5-inch Touchscreen Convertible Chromebook, Intel Core m3, 4GB RAM, 64GB Flash Storage, All-Metal Body, USB Type C, Corning Gorilla Glass, Chrome OS",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_mobile_sr_pg1_2?ie=UTF8&adId=A08085633KFZRE264TYZ2&url=%2FC302CA-DHM4-Chromebook-12-5-inch-Touchscreen-Convertible%2Fdp%2FB01N5G5PG2%2Fref%3Dsr_1_30_sspa%3Fkeywords%3Dlaptop%26qid%3D1558934941%26s%3Dwireless%26sr%3D1-30-spons%26psc%3D1&qualifier=1558934940&id=3868152406182478&widgetName=sp_btf,                                        1193                                ,B01N5G5PG2,4.0 out of 5 stars
32,https://m.media-amazon.com/images/I/61ViOMIUhmL._AC_UL436_.jpg,$219.99,"Lenovo Chromebook S330 Laptop, 14-Inch FHD (1920 x 1080) Display, MediaTek MT8173C Processor, 4GB LPDDR3, 64GB eMMC, Chrome OS, 81JW0000US, Business Black",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_mobile_sr_pg2_1?ie=UTF8&adId=A00572632WPM381N34O0&url=%2FLenovo-Chromebook-MediaTek-Processor-81JW0000US%2Fdp%2FB07GLV1VC7%2Fref%3Dsr_1_25_sspa%3Fkeywords%3Dlaptop%26qid%3D1558934953%26s%3Dwireless%26sr%3D1-25-spons%26psc%3D1&qualifier=1558934953&id=136701165762300&widgetName=sp_atf_next,                                        36                                ,B07GLV1VC7,3.9 out of 5 stars
33,https://m.media-amazon.com/images/I/818mkn+SPLL._AC_UL436_.jpg,$272.29,"Acer Chromebook R 11 Convertible, 11.6-Inch HD Touch, Intel Celeron N3150, 4GB DDR3L, 32GB, Chrome, CB5-132T-C1LK",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_mobile_sr_pg2_2?ie=UTF8&adId=A08075713R1YK3WJ36LPE&url=%2FAcer-Chromebook-Convertible-11-6-Inch-CB5-132T-C1LK%2Fdp%2FB01J42JPJG%2Fref%3Dsr_1_26_sspa%3Fkeywords%3Dlaptop%26qid%3D1558934953%26s%3Dwireless%26sr%3D1-26-spons%26psc%3D1&qualifier=1558934953&id=136701165762300&widgetName=sp_atf_next,                                        1043                                ,B01J42JPJG,4.0 out of 5 stars
34,https://m.media-amazon.com/images/I/51u9ZSE6O9L._AC_UL436_.jpg,$429.83,Huawei P9 L19 32GB Gold (Unlocked),https://www.amazon.com/Huawei-L19-32GB-Gold-Unlocked/dp/B01EC6G25E/ref=sr_1_27?keywords=laptop&qid=1558934953&s=wireless&sr=1-27,                                        103                                ,B01EC6G25E,4.1 out of 5 stars
35,https://m.media-amazon.com/images/I/51DUM-fQQfL._AC_UL436_.jpg,,Brave669 Bluetooth 5.0 Wireless Speaker Subwoofer Music Alarm Clock Laptop Phone Soundbox - Pink,https://www.amazon.com/Brave669-Bluetooth-Wireless-Subwoofer-Soundbox/dp/B07NSVGX6H/ref=sr_1_28?keywords=laptop&qid=1558934953&s=wireless&sr=1-28,,B07NSVGX6H,
36,https://m.media-amazon.com/images/I/51JUA4v2ehL._AC_UL436_.jpg,$10.99,"The Punisher Skull Netflix Cell Phone Card Holder, Stick On Wallet for Back of Phone, for iPhone, All Smartphones - 2Pack",https://www.amazon.com/Punisher-Netflix-Holder-Wallet-Smartphones/dp/B07MY3LD1Z/ref=sr_1_29?keywords=laptop&qid=1558934953&s=wireless&sr=1-29,,B07MY3LD1Z,
37,https://m.media-amazon.com/images/I/81B4bgKaZ3L._AC_UL436_.jpg,$199.00,"Samsung Galaxy S5, Copper Gold 16GB (AT&T)",https://www.amazon.com/Samsung-Galaxy-S5-Copper-Gold/dp/B00KEBZ7LW/ref=sr_1_30?keywords=laptop&qid=1558934953&s=wireless&sr=1-30,                                        4958                                ,B00KEBZ7LW,3.7 out of 5 stars
38,https://m.media-amazon.com/images/I/51GDWNFJs3L._AC_UL436_.jpg,$384.71,Sony Xperia XA1 Ultra G3226 4GB RAM / 64GB ROM 6-Inch 23 MP 4G LTE Dual SIM FACTORY UNLOCKED - International Stock No Warranty (GOLD),https://www.amazon.com/Sony-Xperia-6-Inch-FACTORY-UNLOCKED/dp/B07173WLXF/ref=sr_1_31?keywords=laptop&qid=1558934953&s=wireless&sr=1-31,                                        19                                ,B07173WLXF,3.4 out of 5 stars
39,https://m.media-amazon.com/images/I/61a-ft4e8DL._AC_UL436_.jpg,,Ergonomic U Style Silica Gel Mouse Wrist Rest for Pad Laptop PC Computer YT-002,https://www.amazon.com/Ergonomic-Silica-Laptop-Computer-YT-002/dp/B07RTBKFZH/ref=sr_1_32?keywords=laptop&qid=1558934953&s=wireless&sr=1-32,,B07RTBKFZH,
40,https://m.media-amazon.com/images/I/61xbInmeO1L._AC_UL436_.jpg,$54.90,Router Hotspot Alcatel 4G LTE MW40 Unlocked GSM (4G At&T Cricket H2O USA Latin Caribbean Europe) Up to 15 wifi users MW40CJ,https://www.amazon.com/Hotspot-Alcatel-Unlocked-Cricket-Caribbean/dp/B0758G556X/ref=sr_1_33?keywords=laptop&qid=1558934953&s=wireless&sr=1-33,                                        44                                ,B0758G556X,3.4 out of 5 stars
41,https://m.media-amazon.com/images/I/81bqLHYGd1L._AC_UL436_.jpg,$79.27,"BlackBerry Z10, Black 16GB (Verizon Wireless)",https://www.amazon.com/BlackBerry-Z10-Black-Verizon-Wireless/dp/B00BW66QRW/ref=sr_1_34?keywords=laptop&qid=1558934953&s=wireless&sr=1-34,                                        86                                ,B00BW66QRW,3.2 out of 5 stars
42,https://m.media-amazon.com/images/I/41ycWQPWjxL._AC_UL436_.jpg,$59.90,WIPOD WD670 Hotspot Router 4G LTE 850 / 1800 / 2300 MHZ GSM Up to 31 Wifi Users (4G At&T Cricket H2O USA Latin Digitel Caribbean Europe),https://www.amazon.com/Hotspot-Router-Cricket-Digitel-Caribbean/dp/B07JWB4BQ1/ref=sr_1_35?keywords=laptop&qid=1558934953&s=wireless&sr=1-35,,B07JWB4BQ1,
43,https://m.media-amazon.com/images/I/51rfpqkBtiL._AC_UL436_.jpg,,ALCATEL ONETOUCH Fierce XL 5055W Smartphone Windows 10 for T-Mobile Only (Renewed),https://www.amazon.com/ONETOUCH-Smartphone-T-Mobile-Certified-Refurbished/dp/B0759DBVNP/ref=sr_1_36?keywords=laptop&qid=1558934953&s=wireless&sr=1-36,                                        33                                ,B0759DBVNP,2.8 out of 5 stars
44,https://m.media-amazon.com/images/I/215Rov5dnLL._AC_UL436_.jpg,$64.50,"Huawei R216 150 Mbps 4G LTE Mobile WiFi Hotspot Router (4G LTE in USA AT&T Europe, Asia, Middle East & Africa Digitel Orange)",https://www.amazon.com/Huawei-Mobile-Hotspot-Router-Digitel/dp/B079TZVTNQ/ref=sr_1_37?keywords=laptop&qid=1558934953&s=wireless&sr=1-37,,B079TZVTNQ,
45,https://m.media-amazon.com/images/I/515TUj9cDmL._AC_UL436_.jpg,,Charge Cable USB 3.0 to SATA 7 + 15 Pin Adapter Cable for 2.5 Inch HDD Laptop Hard Disk Drive,https://www.amazon.com/Charge-Cable-Adapter-Laptop-Drive/dp/B07MV27ZD2/ref=sr_1_38?keywords=laptop&qid=1558934953&s=wireless&sr=1-38,,B07MV27ZD2,
46,https://m.media-amazon.com/images/I/41ZskdfHD5L._AC_UL436_.jpg,$929.99,"HP 2019 Probook 470 Business 17.3"" HD+ Flagship Laptop Computer, Intel Core i7-8550U Quad-Core, 8GB/16GB/32GB RAM, 128GB/256GB/512GB/1TB SSD, 1TB/2TB HDD, NVIDIA GeForce 930MX, Windows 10 pro",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_mobile_sr_pg2_1?ie=UTF8&adId=A0647918257XC5OGTE5U6&url=%2FHP-Business-Flagship-Computer-Quad-Core%2Fdp%2FB07RNPCBKS%2Fref%3Dsr_1_39_sspa%3Fkeywords%3Dlaptop%26qid%3D1558934953%26s%3Dwireless%26sr%3D1-39-spons%26psc%3D1&qualifier=1558934953&id=136701165762300&widgetName=sp_mtf,,B07RNPCBKS,
47,https://m.media-amazon.com/images/I/51uK6e-OspL._AC_UL436_.jpg,$359.88,"Lenovo Ideapad 330 2019 Newest Premium 15.6"" HD Laptop Computer Notebook, Intel Core i3-8130U (Beat i5-7200U), 8GB/12GB/20GB RAM, 128GB to 1TB SSD, 1TB/2TB HHD, Intel UHD 620, HDMI, Windows 10, Purple",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_mobile_sr_pg2_2?ie=UTF8&adId=A0159485OXXRT0M0FR4U&url=%2FLenovo-Computer-Notebook-i3-8130U-i5-7200U%2Fdp%2FB07QNJHCZJ%2Fref%3Dsr_1_40_sspa%3Fkeywords%3Dlaptop%26qid%3D1558934953%26s%3Dwireless%26sr%3D1-40-spons%26psc%3D1&qualifier=1558934953&id=136701165762300&widgetName=sp_mtf,                                        2                                ,B07QNJHCZJ,5.0 out of 5 stars
48,https://m.media-amazon.com/images/I/61NOAd+Ll-L._AC_UL436_.jpg,,"CardlyPhCardH Cosima Laptop Pattern Orphan Black Cell Phone Card Holder, Stick On Wallet for Back of Phone, for iPhone, All Smartphones - 2Pack",https://www.amazon.com/CardlyPhCardH-Cosima-Laptop-Pattern-Smartphones/dp/B07PBV5G2L/ref=sr_1_41?keywords=laptop&qid=1558934953&s=wireless&sr=1-41,,B07PBV5G2L,
49,https://m.media-amazon.com/images/I/61+NtBZEQ-L._AC_UL436_.jpg,$10.99,"CardlyPhCardH Energy Cell Phone Card Holder, Stick On Wallet for Back of Phone, for iPhone, All Smartphones - 2Pack",https://www.amazon.com/CardlyPhCardH-Energy-Holder-Wallet-Smartphones/dp/B07PJP6LBQ/ref=sr_1_42?keywords=laptop&qid=1558934953&s=wireless&sr=1-42,,B07PJP6LBQ,
50,https://m.media-amazon.com/images/I/81icpyTBZAL._AC_UL436_.jpg,$99.99,Samsung Galaxy S5 G900v 16GB Verizon Wireless CDMA No-Contract Smartphone - Electric Blue (Renewed),https://www.amazon.com/Samsung-G900v-Wireless-No-Contract-Smartphone/dp/B073HNGG19/ref=sr_1_43?keywords=laptop&qid=1558934953&s=wireless&sr=1-43,                                        2413                                ,B073HNGG19,3.4 out of 5 stars
51,https://m.media-amazon.com/images/I/51uroD5MgWL._AC_UL436_.jpg,$10.99,CardlyPhCardH Two Chaotic Mexican Flag Splatter Skull Cell Phone Stick On Wallet Card Holder Phone Pocket for All Smartphones (Black),https://www.amazon.com/CardlyPhCardH-Chaotic-Mexican-Splatter-Smartphones/dp/B07NVB1BTL/ref=sr_1_44?keywords=laptop&qid=1558934953&s=wireless&sr=1-44,,B07NVB1BTL,
52,https://m.media-amazon.com/images/I/81zzM1rq6JL._AC_UL436_.jpg,,"ASUS ZenFone 3 Deluxe 5.7-inch AMOLED FHD display, 6GB RAM 64GB storage Unlocked Dual SIM Cell Phone, US Warranty (ZS570KL-Glacier Silver)",https://www.amazon.com/ASUS-5-7-inch-Unlocked-Warranty-ZS570KL-Glacier/dp/B01LQV1YU6/ref=sr_1_45?keywords=laptop&qid=1558934953&s=wireless&sr=1-45,                                        436                                ,B01LQV1YU6,3.5 out of 5 stars
53,https://m.media-amazon.com/images/I/51eVIyN6mjL._AC_UL436_.jpg,$10.99,"CardlyPhCardH Feminist Script Writing Simple Cell Phone Card Holder, Stick On Wallet for Back of Phone, for iPhone, All Smartphones - 2Pack",https://www.amazon.com/CardlyPhCardH-Feminist-Script-Writing-Smartphones/dp/B07PDDF24T/ref=sr_1_46?keywords=laptop&qid=1558934953&s=wireless&sr=1-46,,B07PDDF24T,
54,https://m.media-amazon.com/images/I/91OdVWkZguL._AC_UL436_.jpg,$169.99,"Samsung Galaxy S4 I337 16GB Unlocked GSM 4G LTE Smartphone, Arctic Blue w/ 13MP Camera",https://www.amazon.com/Samsung-I337-16GB-Unlocked-Smartphone/dp/B00DDMQWCW/ref=sr_1_47?keywords=laptop&qid=1558934953&s=wireless&sr=1-47,                                        84                                ,B00DDMQWCW,3.6 out of 5 stars
